sent_idx	tok_idx	pos	dep
86	17	DET	det
86	18	NOUN	nsubj
86	19	ADP	prep
86	20	NOUN	pobj
86	21	VERB	conj
86	22	ADP	prep
86	23	DET	det
86	24	ADJ	amod
86	25	NOUN	pobj
86	26	ADP	prep
86	27	PRON	pobj
86	28	AUX	aux
86	29	VERB	conj
86	30	DET	det
86	31	ADJ	amod
86	32	NOUN	dobj
86	33	ADP	prep
86	34	DET	det
86	35	NOUN	pobj
86	36	ADP	prep
86	37	DET	det
86	38	NOUN	pobj
86	39	PUNCT	punct
87	0	DET	det
87	1	NOUN	nsubj
87	2	ADP	prep
87	3	NOUN	compound
87	4	NOUN	pobj
87	5	PUNCT	punct
87	6	ADP	prep
87	7	DET	det
87	8	NOUN	pobj
87	9	ADP	prep
87	10	NOUN	pobj
87	11	PUNCT	punct
87	12	ADP	prep
87	13	DET	det
87	14	ADJ	amod
87	15	NOUN	pobj
87	16	ADP	prep
87	17	NOUN	pobj
87	18	PUNCT	punct
87	19	CCONJ	cc
87	20	ADP	conj
87	21	DET	det
87	22	ADJ	amod
87	23	ADJ	amod
87	24	CCONJ	cc
87	25	ADJ	conj
87	26	NOUN	pobj
87	27	PUNCT	punct
87	28	AUX	aux
87	29	AUX	ccomp
87	30	ADV	advmod
87	31	ADJ	acomp
87	32	PART	aux
87	33	VERB	xcomp
87	34	DET	det
87	35	ADJ	amod
87	36	NOUN	dobj
87	37	ADP	prep
87	38	DET	det
87	39	PROPN	pobj
87	40	ADP	prep
87	41	DET	det
87	42	ADJ	amod
87	43	NOUN	pobj
87	44	ADP	prep
87	45	PRON	pobj
87	46	PUNCT	punct
87	47	ADP	prep
87	48	DET	det
87	49	ADJ	amod
87	50	NOUN	pobj
87	51	ADP	prep
87	52	DET	predet
87	53	DET	det
87	54	NOUN	pobj
87	55	AUX	ROOT
87	56	ADV	advmod
87	57	ADJ	acomp
87	58	PART	aux
87	59	VERB	xcomp
87	60	DET	det
87	61	ADJ	amod
87	62	NOUN	dobj
87	63	CCONJ	cc
87	64	NOUN	conj
87	65	PUNCT	punct
87	66	ADP	prep
87	67	DET	det
87	68	ADJ	amod
87	69	NOUN	pobj
87	70	PUNCT	punct
88	0	ADP	prep
88	1	DET	det
88	2	NOUN	pobj
88	3	CCONJ	cc
88	4	ADJ	amod
88	5	NOUN	conj
88	6	ADP	prep
88	7	DET	det
88	8	PROPN	pobj
88	9	PUNCT	punct
88	10	ADV	advmod
88	11	PUNCT	punct
88	12	PRON	nsubj
88	13	VERB	ROOT
88	14	DET	det
88	15	ADJ	amod
88	16	NOUN	dobj
88	17	ADP	prep
88	18	DET	det
88	19	NOUN	pobj
88	20	ADV	advmod
88	21	ADV	advmod
88	22	ADP	prep
88	23	ADJ	amod
88	24	NOUN	pobj
88	25	PUNCT	punct
89	0	CCONJ	cc
89	1	VERB	prep
89	2	ADP	prep
89	3	DET	det
89	4	NOUN	pobj
89	5	ADP	prep
89	6	NOUN	pobj
89	7	CCONJ	cc
89	8	NOUN	conj
89	9	PRON	nsubj
89	10	VERB	parataxis
89	11	ADP	prep
89	12	AUX	pcomp
89	13	NOUN	attr
89	14	PUNCT	punct
89	15	AUX	ROOT
89	16	PART	aux
89	17	AUX	xcomp
89	18	PRON	poss
89	19	NOUN	attr
89	20	ADP	prep
89	21	VERB	pcomp
89	22	DET	det
89	23	NOUN	dobj
89	24	CCONJ	cc
89	25	VERB	conj
89	26	DET	det
89	27	NOUN	dobj
89	28	ADP	prep
89	29	PROPN	pobj
89	30	PUNCT	punct
90	0	NOUN	ROOT
90	1	PUNCT	punct
91	0	DET	det
91	1	NOUN	ROOT
91	2	PUNCT	punct
